ICAO;Operador Aéreo;Etapa;Voo;Equip;Assentos;Origem;Aeroporto Origem;Início;Partida Prevista;Chegada Prevista;dt_referencia;nr_voo;nr_etapa;Tipo;Destino;Aeroporto Destino;tx_codeshare
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4461;AT76;70;SBAU;ESTADUAL DARIO GUARITA - ARAÇATUBA - SP - BRASIL;31/01/2022;31/01/2022 15:35;31/01/2022 16:50;31/01/2022 00:00:00;4461;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4480;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:05;31/01/2022 18:35;31/01/2022 00:00:00;4480;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBZM;REGIONAL DA ZONA DA MATA - GOIANÁ - MG - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4483;A20N;174;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;31/01/2022;31/01/2022 10:30;31/01/2022 11:40;31/01/2022 00:00:00;4483;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4498;E195;118;SBCH;SERAFIN ENOSS BERTASO - CHAPECÓ - SC - BRASIL;31/01/2022;31/01/2022 06:00;31/01/2022 07:25;31/01/2022 00:00:00;4498;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4508;A20N;174;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2022;31/01/2022 08:25;31/01/2022 11:40;31/01/2022 00:00:00;4508;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4511;AT76;70;SBMG;SÍLVIO NAME JÚNIOR - MARINGÁ - PR - BRASIL;31/01/2022;31/01/2022 11:10;31/01/2022 12:40;31/01/2022 00:00:00;4511;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4518;A21N;214;SBMO;ZUMBI DOS PALMARES - RIO LARGO - AL - BRASIL;31/01/2022;31/01/2022 17:20;31/01/2022 20:20;31/01/2022 00:00:00;4518;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4521;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:25;31/01/2022 18:50;31/01/2022 00:00:00;4521;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBDN;PRESIDENTE PRUDENTE - PRESIDENTE PRUDENTE - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4530;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 14:10;31/01/2022 15:15;31/01/2022 00:00:00;4530;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBAE;BAURU/AREALVA (SJTC*) - AREALVA - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4531;AT76;70;SBAE;BAURU/AREALVA (SJTC*) - AREALVA - SP - BRASIL;31/01/2022;31/01/2022 15:55;31/01/2022 16:50;31/01/2022 00:00:00;4531;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4540;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 09:00;31/01/2022 10:00;31/01/2022 00:00:00;4540;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;TAP/5329 início: 12/12/2021 fim: 20/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4548;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 18:10;31/01/2022 19:45;31/01/2022 00:00:00;4548;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4555;A20N;174;SBSI;PRESIDENTE JOÃO BATISTA FIGUEIREDO - SINOP - MT - BRASIL;31/01/2022;31/01/2022 02:40;31/01/2022 05:00;31/01/2022 00:00:00;4555;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4558;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 18:05;31/01/2022 19:10;31/01/2022 00:00:00;4558;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBNF;MINISTRO VICTOR KONDER - NAVEGANTES - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4584;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:45;31/01/2022 19:10;31/01/2022 00:00:00;4584;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBLO;GOVERNADOR JOSÉ RICHA - LONDRINA - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4590;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 09:10;31/01/2022 10:10;31/01/2022 00:00:00;4590;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRP;LEITE LOPES - RIBEIRÃO PRETO - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4591;E295;136;SBPS;PORTO SEGURO - PORTO SEGURO - BA - BRASIL;31/01/2022;31/01/2022 16:00;31/01/2022 18:15;31/01/2022 00:00:00;4591;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4594;E195;118;SBJV;LAURO CARNEIRO DE LOYOLA - JOINVILLE - SC - BRASIL;31/01/2022;31/01/2022 19:50;31/01/2022 20:55;31/01/2022 00:00:00;4594;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4613;AT76;70;SBZM;REGIONAL DA ZONA DA MATA - GOIANÁ - MG - BRASIL;31/01/2022;31/01/2022 10:40;31/01/2022 12:15;31/01/2022 00:00:00;4613;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4652;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:35;31/01/2022 18:50;31/01/2022 00:00:00;4652;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBSR;PROFESSOR ERIBERTO MANOEL REINO - SÃO JOSÉ DO RIO PRETO - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4669;A21N;214;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;31/01/2022;31/01/2022 13:10;31/01/2022 16:35;31/01/2022 00:00:00;4669;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4670;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 23:10;01/02/2022 00:40;31/01/2022 00:00:00;4670;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBUL;TEN CEL AVIADOR CÉSAR BOMBONATO - UBERLÂNDIA - MG - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4684;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:40;31/01/2022 14:40;31/01/2022 00:00:00;4684;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCT;AFONSO PENA - SÃO JOSÉ DOS PINHAIS - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4696;E295;136;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2022;31/01/2022 15:30;31/01/2022 17:05;31/01/2022 00:00:00;4696;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4698;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:05;31/01/2022 09:35;31/01/2022 00:00:00;4698;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBVT;EURICO DE AGUIAR SALLES - VITÓRIA - ES - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4702;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:20;31/01/2022 09:55;31/01/2022 00:00:00;4702;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4708;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 22:45;01/02/2022 00:25;31/01/2022 00:00:00;4708;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;CMP/7188 início: 11/12/2021 fim: 26/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4711;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 22:55;31/01/2022 23:55;31/01/2022 00:00:00;4711;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRP;LEITE LOPES - RIBEIRÃO PRETO - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4712;A21N;214;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:50;31/01/2022 12:10;31/01/2022 00:00:00;4712;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;TAP/5056 início: 09/12/2021 fim: 24/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4726;E295;136;SBFI;CATARATAS - FOZ DO IGUAÇU - PR - BRASIL;31/01/2022;31/01/2022 11:05;31/01/2022 12:35;31/01/2022 00:00:00;4726;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4727;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:20;31/01/2022 18:45;31/01/2022 00:00:00;4727;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCA;ADALBERTO MENDES DA SILVA - CASCAVEL - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4728;E195;118;SBCA;ADALBERTO MENDES DA SILVA - CASCAVEL - PR - BRASIL;31/01/2022;31/01/2022 19:30;31/01/2022 20:50;31/01/2022 00:00:00;4728;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4745;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:05;31/01/2022 14:40;31/01/2022 00:00:00;4745;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;TAP/5316 início: 10/12/2021 fim: 26/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4763;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 22:20;01/02/2022 01:40;31/01/2022 00:00:00;4763;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4765;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 09:10;31/01/2022 11:25;31/01/2022 00:00:00;4765;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4776;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 16:25;31/01/2022 17:35;31/01/2022 00:00:00;4776;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4789;E295;136;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2022;31/01/2022 21:30;31/01/2022 22:45;31/01/2022 00:00:00;4789;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4794;AT76;70;SBSR;PROFESSOR ERIBERTO MANOEL REINO - SÃO JOSÉ DO RIO PRETO - SP - BRASIL;31/01/2022;31/01/2022 19:30;31/01/2022 20:40;31/01/2022 00:00:00;4794;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4805;E195;118;SBCT;AFONSO PENA - SÃO JOSÉ DOS PINHAIS - PR - BRASIL;31/01/2022;31/01/2022 21:25;31/01/2022 22:30;31/01/2022 00:00:00;4805;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4806;AT76;70;SBAU;ESTADUAL DARIO GUARITA - ARAÇATUBA - SP - BRASIL;31/01/2022;31/01/2022 19:15;31/01/2022 20:30;31/01/2022 00:00:00;4806;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4825;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:35;31/01/2022 18:35;31/01/2022 00:00:00;4825;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRP;LEITE LOPES - RIBEIRÃO PRETO - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4834;AT76;70;SBJV;LAURO CARNEIRO DE LOYOLA - JOINVILLE - SC - BRASIL;31/01/2022;31/01/2022 15:35;31/01/2022 17:00;31/01/2022 00:00:00;4834;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4840;A21N;214;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:15;31/01/2022 11:40;31/01/2022 00:00:00;4840;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBBE;INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO - BELÉM - PA - BRASIL;TAP/5315 início: 09/12/2021 fim: 24/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4846;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 11:05;31/01/2022 12:50;31/01/2022 00:00:00;4846;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4847;E195;118;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;31/01/2022;31/01/2022 13:30;31/01/2022 15:10;31/01/2022 00:00:00;4847;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4848;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 16:10;31/01/2022 17:55;31/01/2022 00:00:00;4848;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;TAP/5338 início: 09/12/2021 fim: 24/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4849;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:20;31/01/2022 14:30;31/01/2022 00:00:00;4849;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4850;A20N;174;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;31/01/2022;31/01/2022 19:05;31/01/2022 20:45;31/01/2022 00:00:00;4850;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4853;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:00;31/01/2022 14:30;31/01/2022 00:00:00;4853;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBVT;EURICO DE AGUIAR SALLES - VITÓRIA - ES - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4864;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:10;31/01/2022 18:45;31/01/2022 00:00:00;4864;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBFI;CATARATAS - FOZ DO IGUAÇU - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4865;A20N;174;SBFI;CATARATAS - FOZ DO IGUAÇU - PR - BRASIL;31/01/2022;31/01/2022 19:35;31/01/2022 21:05;31/01/2022 00:00:00;4865;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4883;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 18:20;31/01/2022 19:25;31/01/2022 00:00:00;4883;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBAE;BAURU/AREALVA (SJTC*) - AREALVA - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4885;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 23:30;01/02/2022 02:30;31/01/2022 00:00:00;4885;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4888;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:10;31/01/2022 14:20;31/01/2022 00:00:00;4888;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;TAP/5319 início: 09/12/2021 fim: 25/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4909;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:50;31/01/2022 14:55;31/01/2022 00:00:00;4909;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4910;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 22:00;31/01/2022 23:05;31/01/2022 00:00:00;4910;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBNF;MINISTRO VICTOR KONDER - NAVEGANTES - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4917;A20N;174;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2022;31/01/2022 15:10;31/01/2022 16:25;31/01/2022 00:00:00;4917;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4925;A21N;214;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;31/01/2022;31/01/2022 20:35;31/01/2022 22:15;31/01/2022 00:00:00;4925;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4926;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 07:45;31/01/2022 09:30;31/01/2022 00:00:00;4926;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPP;PONTA PORÃ - PONTA PORÃ - MS - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4927;E195;118;SBPP;PONTA PORÃ - PONTA PORÃ - MS - BRASIL;31/01/2022;31/01/2022 11:15;31/01/2022 12:50;31/01/2022 00:00:00;4927;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4930;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:30;31/01/2022 15:30;31/01/2022 00:00:00;4930;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPS;PORTO SEGURO - PORTO SEGURO - BA - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4941;A20N;174;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2022;31/01/2022 19:55;31/01/2022 22:20;31/01/2022 00:00:00;4941;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4951;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 09:05;31/01/2022 10:30;31/01/2022 00:00:00;4951;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBLO;GOVERNADOR JOSÉ RICHA - LONDRINA - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4978;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 21:55;31/01/2022 23:35;31/01/2022 00:00:00;4978;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;CMP/7186 início: 09/12/2021 fim: 25/03/2022, CMP/7186 início: 26/03/2022 fim: 26/03/2022, TAP/5317 início: 26...
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4989;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:35;31/01/2022 16:50;31/01/2022 00:00:00;4989;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBSG;GOVERNADOR ALUIZIO ALVES - SÃO GONÇALO DO AMARANTE - RN - BRASIL;TAP/5330 início: 10/12/2021 fim: 25/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4992;E195;118;SBCX;REGIONAL HUGO CANTERGIANI - CAXIAS DO SUL - RS - BRASIL;31/01/2022;31/01/2022 15:50;31/01/2022 17:15;31/01/2022 00:00:00;4992;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4996;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 15:10;31/01/2022 16:55;31/01/2022 00:00:00;4996;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4998;AT76;70;SBRP;LEITE LOPES - RIBEIRÃO PRETO - SP - BRASIL;31/01/2022;31/01/2022 10:50;31/01/2022 11:50;31/01/2022 00:00:00;4998;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;5041;A20N;174;SBCY;MARECHAL RONDON - VÁRZEA GRANDE - MT - BRASIL;31/01/2022;31/01/2022 13:15;31/01/2022 15:15;31/01/2022 00:00:00;5041;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;5046;E295;136;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2022;31/01/2022 05:30;31/01/2022 07:10;31/01/2022 00:00:00;5046;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;CMP/7017 início: 09/12/2021 fim: 26/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;5047;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:30;31/01/2022 14:55;31/01/2022 00:00:00;5047;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBAU;ESTADUAL DARIO GUARITA - ARAÇATUBA - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;5057;AT76;70;SBLO;GOVERNADOR JOSÉ RICHA - LONDRINA - PR - BRASIL;31/01/2022;31/01/2022 11:10;31/01/2022 12:30;31/01/2022 00:00:00;5057;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
